scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (5 rps),large,5_rps,98,549.156,9.894
Large Message (5 rps),large,5_rps,99,547.351,9.306999999999999
Large Message (5 rps),large,5_rps,100,557.238,9.360999999999999
Large Message (5 rps),large,5_rps,101,488.125,8.326
Large Message (5 rps),large,5_rps,102,482.103,12.828000000000001
Large Message (5 rps),large,5_rps,103,495.851,9.876
Large Message (5 rps),large,5_rps,104,627.22,8.512
Large Message (5 rps),large,5_rps,105,551.438,8.183
Large Message (5 rps),large,5_rps,106,494.47,9.544
Large Message (5 rps),large,5_rps,107,478.606,9.628
Large Message (5 rps),large,5_rps,108,487.419,9.001999999999999
Large Message (5 rps),large,5_rps,109,481.251,9.423
Large Message (5 rps),large,5_rps,110,486.528,10.814
Large Message (5 rps),large,5_rps,111,598.367,9.211
Large Message (5 rps),large,5_rps,112,483.133,9.521999999999998
Large Message (5 rps),large,5_rps,113,545.884,9.369
Large Message (5 rps),large,5_rps,114,497.976,9.59
Large Message (5 rps),large,5_rps,115,559.374,8.579
Large Message (5 rps),large,5_rps,116,7561.372,8.827
Large Message (5 rps),large,5_rps,117,495.879,12.69
Large Message (5 rps),large,5_rps,118,486.41200000000003,10.68
Large Message (5 rps),large,5_rps,119,475.88000000000005,8.551
Large Message (5 rps),large,5_rps,120,490.936,8.432
Large Message (5 rps),large,5_rps,121,532.181,9.747
Large Message (5 rps),large,5_rps,122,578.6,9.521
Large Message (5 rps),large,5_rps,123,546.534,10.199
Large Message (5 rps),large,5_rps,124,566.8149999999999,8.869
Large Message (5 rps),large,5_rps,125,574.942,9.184
Large Message (5 rps),large,5_rps,126,542.334,9.303
Large Message (5 rps),large,5_rps,127,482.65400000000005,8.324
Large Message (5 rps),large,5_rps,128,480.38100000000003,8.738
Large Message (5 rps),large,5_rps,129,477.879,10.468
Large Message (5 rps),large,5_rps,130,555.9190000000001,9.207999999999998
Large Message (5 rps),large,5_rps,131,489.865,12.597999999999999
Large Message (5 rps),large,5_rps,132,580.893,9.813
Large Message (5 rps),large,5_rps,133,475.60400000000004,9.190999999999999
Large Message (5 rps),large,5_rps,134,497.634,9.523
Large Message (5 rps),large,5_rps,135,495.166,9.158
Large Message (5 rps),large,5_rps,136,548.925,9.863999999999999
Large Message (5 rps),large,5_rps,137,552.626,8.17
Large Message (5 rps),large,5_rps,138,489.196,9.176
Large Message (5 rps),large,5_rps,139,503.56500000000005,9.483
Large Message (5 rps),large,5_rps,140,552.855,9.386999999999999
Large Message (5 rps),large,5_rps,141,496.682,10.086
Large Message (5 rps),large,5_rps,142,481.635,8.435
Large Message (5 rps),large,5_rps,143,490.977,9.655999999999999
Large Message (5 rps),large,5_rps,144,625.78,9.37
Large Message (5 rps),large,5_rps,145,621.968,8.312999999999999
Large Message (5 rps),large,5_rps,146,476.299,9.357000000000001
Large Message (5 rps),large,5_rps,147,498.832,8.302999999999999
Large Message (5 rps),large,5_rps,148,542.5609999999999,8.238999999999999
Large Message (5 rps),large,5_rps,149,552.41,9.129
Large Message (5 rps),large,5_rps,150,556.2669999999999,8.267
Large Message (5 rps),large,5_rps,151,552.519,8.312
Large Message (5 rps),large,5_rps,152,542.316,9.232000000000001
Large Message (5 rps),large,5_rps,153,482.99399999999997,7.896
Large Message (5 rps),large,5_rps,154,620.765,9.919
Large Message (5 rps),large,5_rps,155,546.361,9.303
Large Message (5 rps),large,5_rps,156,571.2620000000001,8.747
Large Message (5 rps),large,5_rps,157,574.827,8.225
Large Message (5 rps),large,5_rps,158,552.187,8.683
Large Message (5 rps),large,5_rps,159,488.50100000000003,8.264000000000001
Large Message (5 rps),large,5_rps,160,576.422,9.136
Large Message (5 rps),large,5_rps,161,540.3580000000001,8.257
Large Message (5 rps),large,5_rps,162,574.458,8.233
Large Message (5 rps),large,5_rps,163,475.041,9.01
Large Message (5 rps),large,5_rps,164,546.902,9.037999999999998
Large Message (5 rps),large,5_rps,165,545.704,8.357
Large Message (5 rps),large,5_rps,166,565.191,9.613
Large Message (5 rps),large,5_rps,167,486.87399999999997,8.336
Large Message (5 rps),large,5_rps,168,551.226,8.094000000000001
Large Message (5 rps),large,5_rps,169,570.523,7.877000000000001
Large Message (5 rps),large,5_rps,170,484.555,9.249
Large Message (5 rps),large,5_rps,171,569.044,9.503
Large Message (5 rps),large,5_rps,172,482.914,8.055
Large Message (5 rps),large,5_rps,173,472.144,9.365
Large Message (5 rps),large,5_rps,174,475.145,9.089
Large Message (5 rps),large,5_rps,175,492.23699999999997,9.494000000000002
Large Message (5 rps),large,5_rps,176,546.115,8.936
Large Message (5 rps),large,5_rps,177,471.688,9.171999999999999
Large Message (5 rps),large,5_rps,178,552.375,8.298
Large Message (5 rps),large,5_rps,179,554.378,9.508000000000001
Large Message (5 rps),large,5_rps,180,487.44100000000003,9.267
Large Message (5 rps),large,5_rps,181,577.395,9.384
Large Message (5 rps),large,5_rps,182,568.629,8.743
Large Message (5 rps),large,5_rps,183,560.465,8.606000000000002
Large Message (5 rps),large,5_rps,184,496.27900000000005,8.328999999999999
Large Message (5 rps),large,5_rps,185,488.042,9.372
Large Message (5 rps),large,5_rps,186,499.858,9.157
Large Message (5 rps),large,5_rps,187,482.921,10.07
Large Message (5 rps),large,5_rps,188,477.91299999999995,9.198
Large Message (5 rps),large,5_rps,189,487.68,7.965
