scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (5 rps),large,5_rps,58,51.165,
Large Message (5 rps),large,5_rps,59,60.492999999999995,
Large Message (5 rps),large,5_rps,60,57.873,
Large Message (5 rps),large,5_rps,61,66.37400000000001,
Large Message (5 rps),large,5_rps,62,49.81,
Large Message (5 rps),large,5_rps,63,50.031,
Large Message (5 rps),large,5_rps,64,61.782,
Large Message (5 rps),large,5_rps,65,59.303000000000004,
Large Message (5 rps),large,5_rps,66,38.888,
Large Message (5 rps),large,5_rps,67,63.733,
Large Message (5 rps),large,5_rps,68,47.663,
Large Message (5 rps),large,5_rps,69,69.184,
Large Message (5 rps),large,5_rps,70,70.434,
Large Message (5 rps),large,5_rps,71,71.934,
Large Message (5 rps),large,5_rps,72,64.439,
Large Message (5 rps),large,5_rps,73,66.072,
Large Message (5 rps),large,5_rps,74,55.898999999999994,
Large Message (5 rps),large,5_rps,75,92.16499999999999,
Large Message (5 rps),large,5_rps,76,77.656,
Large Message (5 rps),large,5_rps,77,58.849,
Large Message (5 rps),large,5_rps,78,72.0,
Large Message (5 rps),large,5_rps,79,89.017,
Large Message (5 rps),large,5_rps,80,62.518,
Large Message (5 rps),large,5_rps,81,69.51400000000001,
Large Message (5 rps),large,5_rps,82,48.023999999999994,
Large Message (5 rps),large,5_rps,83,58.511,
Large Message (5 rps),large,5_rps,84,56.628,
Large Message (5 rps),large,5_rps,85,69.573,
Large Message (5 rps),large,5_rps,86,49.195,
Large Message (5 rps),large,5_rps,87,136.553,
Large Message (5 rps),large,5_rps,88,83.805,
Large Message (5 rps),large,5_rps,89,71.357,
Large Message (5 rps),large,5_rps,90,46.466,
Large Message (5 rps),large,5_rps,91,45.629000000000005,
Large Message (5 rps),large,5_rps,92,55.888,
Large Message (5 rps),large,5_rps,93,38.198,
Large Message (5 rps),large,5_rps,94,64.027,
Large Message (5 rps),large,5_rps,95,79.77199999999999,
Large Message (5 rps),large,5_rps,96,76.122,
Large Message (5 rps),large,5_rps,97,103.408,
Large Message (5 rps),large,5_rps,98,59.49,
Large Message (5 rps),large,5_rps,99,74.723,
Large Message (5 rps),large,5_rps,100,77.834,
Large Message (5 rps),large,5_rps,101,87.453,
Large Message (5 rps),large,5_rps,102,92.579,
Large Message (5 rps),large,5_rps,103,97.979,
Large Message (5 rps),large,5_rps,104,126.26100000000001,
Large Message (5 rps),large,5_rps,105,126.60099999999998,
Large Message (5 rps),large,5_rps,106,47.665,
Large Message (5 rps),large,5_rps,107,67.423,
Large Message (5 rps),large,5_rps,108,44.855,
Large Message (5 rps),large,5_rps,109,71.08399999999999,
Large Message (5 rps),large,5_rps,110,51.423,
Large Message (5 rps),large,5_rps,111,55.854,
Large Message (5 rps),large,5_rps,112,26.871,
Large Message (5 rps),large,5_rps,113,55.711,
Large Message (5 rps),large,5_rps,114,64.41199999999999,
Large Message (5 rps),large,5_rps,115,52.196,
Large Message (5 rps),large,5_rps,116,67.895,
Large Message (5 rps),large,5_rps,117,71.337,
Large Message (5 rps),large,5_rps,118,72.284,
Large Message (5 rps),large,5_rps,119,75.474,
Large Message (5 rps),large,5_rps,120,65.9,
Large Message (5 rps),large,5_rps,121,47.507,
Large Message (5 rps),large,5_rps,122,57.202000000000005,
Large Message (5 rps),large,5_rps,123,53.415,
Large Message (5 rps),large,5_rps,124,67.479,
Large Message (5 rps),large,5_rps,125,103.94200000000001,
Large Message (5 rps),large,5_rps,126,68.581,
Large Message (5 rps),large,5_rps,127,67.118,
Large Message (5 rps),large,5_rps,128,66.58699999999999,
Large Message (5 rps),large,5_rps,129,61.281,
Large Message (5 rps),large,5_rps,130,42.359,
Large Message (5 rps),large,5_rps,131,65.97600000000001,
Large Message (5 rps),large,5_rps,132,56.278,
Large Message (5 rps),large,5_rps,133,29.189,
Large Message (5 rps),large,5_rps,134,49.352,
Large Message (5 rps),large,5_rps,135,52.15,
Large Message (5 rps),large,5_rps,136,82.416,
Large Message (5 rps),large,5_rps,137,72.149,
Large Message (5 rps),large,5_rps,138,58.963,
Large Message (5 rps),large,5_rps,139,63.638,
Large Message (5 rps),large,5_rps,140,69.09700000000001,
Large Message (5 rps),large,5_rps,141,64.49000000000001,
Large Message (5 rps),large,5_rps,142,60.417,
Large Message (5 rps),large,5_rps,143,62.655,
Large Message (5 rps),large,5_rps,144,70.554,
Large Message (5 rps),large,5_rps,145,66.553,
Large Message (5 rps),large,5_rps,146,65.85000000000001,
Large Message (5 rps),large,5_rps,147,65.939,
Large Message (5 rps),large,5_rps,148,67.84700000000001,
Large Message (5 rps),large,5_rps,149,76.646,
Large Message (5 rps),large,5_rps,150,67.25699999999999,
Large Message (5 rps),large,5_rps,151,57.602000000000004,
Large Message (5 rps),large,5_rps,152,70.92800000000001,
Large Message (5 rps),large,5_rps,153,49.239,
Large Message (5 rps),large,5_rps,154,69.785,
Large Message (5 rps),large,5_rps,155,63.775999999999996,
Large Message (5 rps),large,5_rps,156,48.701,
Large Message (5 rps),large,5_rps,157,49.74,
Large Message (5 rps),large,5_rps,158,56.848000000000006,
Large Message (5 rps),large,5_rps,159,65.15899999999999,
Large Message (5 rps),large,5_rps,160,59.004,
Large Message (5 rps),large,5_rps,161,61.849000000000004,
Large Message (5 rps),large,5_rps,162,65.689,
Large Message (5 rps),large,5_rps,163,52.061,
Large Message (5 rps),large,5_rps,164,76.878,
Large Message (5 rps),large,5_rps,165,66.84,
Large Message (5 rps),large,5_rps,166,77.464,
Large Message (5 rps),large,5_rps,167,63.28,
Large Message (5 rps),large,5_rps,168,61.611,
Large Message (5 rps),large,5_rps,169,83.17099999999999,
Large Message (5 rps),large,5_rps,170,71.495,
Large Message (5 rps),large,5_rps,171,69.87899999999999,
Large Message (5 rps),large,5_rps,172,66.555,
Large Message (5 rps),large,5_rps,173,67.068,
Large Message (5 rps),large,5_rps,174,87.024,
Large Message (5 rps),large,5_rps,175,62.347,
Large Message (5 rps),large,5_rps,176,76.96300000000001,
Large Message (5 rps),large,5_rps,177,66.869,
Large Message (5 rps),large,5_rps,178,30.354,
Large Message (5 rps),large,5_rps,179,59.05,
Large Message (5 rps),large,5_rps,180,52.185,
Large Message (5 rps),large,5_rps,181,55.348,
Large Message (5 rps),large,5_rps,182,69.47,
Large Message (5 rps),large,5_rps,183,54.256,
Large Message (5 rps),large,5_rps,184,55.921,
Large Message (5 rps),large,5_rps,185,61.165,
Large Message (5 rps),large,5_rps,186,58.171,
Large Message (5 rps),large,5_rps,187,66.137,
Large Message (5 rps),large,5_rps,188,58.451,
