scenario,message_size,invocation_rate,invocation_index,end_to_end_latency_ms,publisher_processing_latency_ms
Large Message (5 rps),large,5_rps,121,520.239,64.504
Large Message (5 rps),large,5_rps,122,673.822,62.287
Large Message (5 rps),large,5_rps,123,643.302,77.461
Large Message (5 rps),large,5_rps,124,608.217,62.944
Large Message (5 rps),large,5_rps,125,527.667,64.67399999999999
Large Message (5 rps),large,5_rps,126,505.48199999999997,66.81700000000001
Large Message (5 rps),large,5_rps,127,516.558,63.07
Large Message (5 rps),large,5_rps,128,534.548,71.854
Large Message (5 rps),large,5_rps,129,577.022,91.604
Large Message (5 rps),large,5_rps,130,513.663,61.932
Large Message (5 rps),large,5_rps,131,531.6650000000001,79.98700000000001
Large Message (5 rps),large,5_rps,132,543.587,84.46199999999999
Large Message (5 rps),large,5_rps,133,548.475,78.72500000000001
Large Message (5 rps),large,5_rps,134,586.808,61.043
Large Message (5 rps),large,5_rps,135,570.584,59.593
Large Message (5 rps),large,5_rps,136,520.0780000000001,64.185
Large Message (5 rps),large,5_rps,137,587.219,68.34
Large Message (5 rps),large,5_rps,138,577.55,57.457
Large Message (5 rps),large,5_rps,139,512.375,62.70399999999999
Large Message (5 rps),large,5_rps,140,580.7099999999999,61.788000000000004
Large Message (5 rps),large,5_rps,141,571.7130000000001,62.098
Large Message (5 rps),large,5_rps,142,596.643,93.499
Large Message (5 rps),large,5_rps,143,588.482,61.056
Large Message (5 rps),large,5_rps,144,527.3870000000001,66.33600000000001
Large Message (5 rps),large,5_rps,145,548.207,64.619
Large Message (5 rps),large,5_rps,146,600.228,63.547999999999995
Large Message (5 rps),large,5_rps,147,522.803,68.036
Large Message (5 rps),large,5_rps,148,555.5949999999999,96.44
Large Message (5 rps),large,5_rps,149,520.19,65.47699999999999
Large Message (5 rps),large,5_rps,150,506.335,50.528999999999996
Large Message (5 rps),large,5_rps,151,634.1560000000001,68.464
Large Message (5 rps),large,5_rps,152,553.708,64.756
Large Message (5 rps),large,5_rps,153,586.7489999999999,76.471
Large Message (5 rps),large,5_rps,154,527.9350000000001,64.747
Large Message (5 rps),large,5_rps,155,226.076,80.85499999999999
Large Message (5 rps),large,5_rps,156,512.138,63.26
Large Message (5 rps),large,5_rps,157,570.957,67.483
Large Message (5 rps),large,5_rps,158,558.826,96.792
Large Message (5 rps),large,5_rps,159,538.732,68.736
Large Message (5 rps),large,5_rps,160,620.633,61.833
Large Message (5 rps),large,5_rps,161,529.558,63.342
Large Message (5 rps),large,5_rps,162,564.982,51.915000000000006
Large Message (5 rps),large,5_rps,163,522.402,61.716
Large Message (5 rps),large,5_rps,164,584.3530000000001,63.445
Large Message (5 rps),large,5_rps,165,640.812,63.178
Large Message (5 rps),large,5_rps,166,531.64,64.328
Large Message (5 rps),large,5_rps,167,633.577,64.064
Large Message (5 rps),large,5_rps,168,527.0089999999999,66.60199999999999
Large Message (5 rps),large,5_rps,169,529.511,66.46000000000001
Large Message (5 rps),large,5_rps,170,597.7289999999999,68.403
Large Message (5 rps),large,5_rps,171,508.87000000000006,83.042
Large Message (5 rps),large,5_rps,172,630.657,61.477999999999994
Large Message (5 rps),large,5_rps,173,517.1400000000001,75.25800000000001
Large Message (5 rps),large,5_rps,174,525.361,70.515
Large Message (5 rps),large,5_rps,175,512.229,62.825
Large Message (5 rps),large,5_rps,176,658.708,66.038
Large Message (5 rps),large,5_rps,177,533.0970000000001,76.97800000000001
Large Message (5 rps),large,5_rps,178,522.6070000000001,60.149
Large Message (5 rps),large,5_rps,179,568.591,65.603
Large Message (5 rps),large,5_rps,180,586.9250000000001,53.678999999999995
Large Message (5 rps),large,5_rps,181,523.026,62.863
Large Message (5 rps),large,5_rps,182,572.783,61.049
Large Message (5 rps),large,5_rps,183,543.0749999999999,79.856
Large Message (5 rps),large,5_rps,184,511.46100000000007,59.51
