mechanism,region_pair,message_size_bytes,rate_rps,end_to_end_latency_ms,vcpu,memory_mb,source
http,us-east1->us-east1,10240,5.0,61.178999999999995,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.931,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.148,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.767,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.708999999999996,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.525,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.63,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.565,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.971,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,59.859,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.254,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.345,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.404,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,65.468,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.675999999999995,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.260000000000005,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.277,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.454,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.444,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.440000000000005,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,65.50699999999999,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.482,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.265,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.494,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.49,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,65.511,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.659000000000006,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.175,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,66.414,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.641000000000005,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.787,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.705000000000005,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,68.892,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,82.312,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.536,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.739000000000004,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.339,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.562,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.770999999999994,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.178999999999995,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,66.94200000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,71.17800000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.285,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.109,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.666,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.218,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,66.608,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,65.687,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.209,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.542,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.33800000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.535,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.542,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.516,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.482,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.553,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.563,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.266,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.275,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.087,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.483,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.621,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,69.38,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.068,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.412,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.203,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.373,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.896,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.92,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,59.882999999999996,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,51.73,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.421,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.675,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.578,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.081,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,67.149,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.60000000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.696000000000005,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.182,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.069,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,62.342,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,66.51,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.912,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,70.24,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.43600000000001,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.693999999999996,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.653,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.212,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.11699999999999,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.817,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,64.538,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.045,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,60.126,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.980999999999995,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,61.801,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,66.008,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,63.769000000000005,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,10240,5.0,65.608,2,2048,2_cpu_2_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.95399999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.709,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.591,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.00399999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,82.635,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.309,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,91.829,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,90.955,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,85.462,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,97.716,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.346,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.00200000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.745999999999995,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.44,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,75.13499999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,80.36600000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,75.847,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,91.178,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,71.90100000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.529,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,81.001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.485,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,64.789,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.15800000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,73.46,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,71.315,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,86.615,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,70.227,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,82.633,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,58.632,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.92,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,61.147,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.696000000000005,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.27900000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.226000000000006,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,64.081,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,71.12599999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.592999999999996,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.56100000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.486,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,61.416,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,61.315000000000005,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.363,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,72.299,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,61.351000000000006,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,61.123999999999995,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,59.27,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,64.56,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.806,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.183,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.368,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,64.131,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,82.988,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.830999999999996,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.235,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.305,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,60.765,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.11,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,74.727,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.35000000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,76.91099999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,80.85199999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.08,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.63100000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.65,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,77.024,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,71.45400000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,95.114,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,80.693,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,79.66,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,71.295,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.929,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.199,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,76.033,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,74.014,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.385,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,64.831,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,73.628,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,57.946,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,65.885,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,64.072,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.94,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,71.416,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,84.73899999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.802,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.63900000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.846,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,78.54700000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,91.196,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.57000000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,75.157,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.214999999999996,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,75.42699999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,80.567,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,75.534,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,58.041000000000004,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.191,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.10199999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,74.94800000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,74.574,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,115.069,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,104.795,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,76.183,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.941,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,83.778,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,67.179,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,65.97,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.15,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,68.12899999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,65.456,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,70.80300000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,65.747,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,69.13,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,66.18599999999999,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,65.36200000000001,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,72.837,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,86.571,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,62.895999999999994,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,81.704,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,60.578,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
http,us-east1->us-east1,1048576,0.1,63.272999999999996,1,1024,1_cpu_1_gb_ram_ea1_to_ea1_http_latency_results.csv
